2025-07-14 01:17:32.824 | INFO     | maas.ext.maas.scripts.optimizer:test:157 - maas/ext/maas/scripts/optimized/MATH/train/round_11/MATH_controller_sample4.pth
2025-07-14 01:17:52.090 | INFO     | maas.ext.maas.benchmark.math:evaluate_problem:147 - Maximum retries reached. Skipping this sample. Error: forward() takes 5 positional arguments but 6 were given
2025-07-14 01:17:52.091 | INFO     | maas.ext.maas.benchmark.math:evaluate_problem:147 - Maximum retries reached. Skipping this sample. Error: forward() takes 5 positional arguments but 6 were given
2025-07-14 01:17:52.091 | INFO     | maas.ext.maas.benchmark.math:evaluate_problem:147 - Maximum retries reached. Skipping this sample. Error: forward() takes 5 positional arguments but 6 were given
2025-07-14 01:17:52.092 | INFO     | maas.ext.maas.benchmark.math:evaluate_problem:147 - Maximum retries reached. Skipping this sample. Error: forward() takes 5 positional arguments but 6 were given
2025-07-14 01:17:52.092 | INFO     | maas.ext.maas.benchmark.math:evaluate_problem:147 - Maximum retries reached. Skipping this sample. Error: forward() takes 5 positional arguments but 6 were given
2025-07-14 01:17:52.093 | INFO     | maas.ext.maas.benchmark.math:evaluate_problem:147 - Maximum retries reached. Skipping this sample. Error: forward() takes 5 positional arguments but 6 were given
2025-07-14 01:17:52.093 | INFO     | maas.ext.maas.benchmark.math:evaluate_problem:147 - Maximum retries reached. Skipping this sample. Error: forward() takes 5 positional arguments but 6 were given
2025-07-14 01:17:52.094 | INFO     | maas.ext.maas.benchmark.math:evaluate_problem:147 - Maximum retries reached. Skipping this sample. Error: forward() takes 5 positional arguments but 6 were given
2025-07-14 01:17:52.094 | INFO     | maas.ext.maas.benchmark.math:evaluate_problem:147 - Maximum retries reached. Skipping this sample. Error: forward() takes 5 positional arguments but 6 were given
2025-07-14 01:17:52.095 | INFO     | maas.ext.maas.benchmark.math:evaluate_problem:147 - Maximum retries reached. Skipping this sample. Error: forward() takes 5 positional arguments but 6 were given
2025-07-14 01:17:52.095 | INFO     | maas.ext.maas.benchmark.math:evaluate_problem:147 - Maximum retries reached. Skipping this sample. Error: forward() takes 5 positional arguments but 6 were given
2025-07-14 01:17:52.096 | INFO     | maas.ext.maas.benchmark.math:evaluate_problem:147 - Maximum retries reached. Skipping this sample. Error: forward() takes 5 positional arguments but 6 were given
2025-07-14 01:17:52.096 | INFO     | maas.ext.maas.benchmark.math:evaluate_problem:147 - Maximum retries reached. Skipping this sample. Error: forward() takes 5 positional arguments but 6 were given
2025-07-14 01:19:09.863 | INFO     | maas.ext.maas.scripts.optimizer:test:157 - maas/ext/maas/scripts/optimized/MATH/train/round_11/MATH_controller_sample4.pth
2025-07-14 01:19:33.630 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-14 01:19:34.288 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-14 01:19:39.445 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-14 01:19:39.446 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-14 01:20:14.396 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-14 01:20:14.397 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-14 01:20:26.640 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-14 01:20:26.641 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-14 01:20:45.271 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-14 01:20:45.272 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-14 01:20:49.143 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-14 01:20:49.144 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-14 01:21:05.025 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-14 01:21:05.026 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-14 01:21:08.181 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-14 01:21:08.182 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-14 01:23:05.189 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-14 01:23:05.190 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-14 01:23:05.676 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-14 01:23:05.677 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-14 01:24:03.888 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-14 01:24:03.889 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-14 01:24:04.506 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-14 01:24:04.506 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-14 01:24:05.903 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-14 01:24:05.904 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-14 01:24:05.989 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-14 01:24:05.989 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-14 01:30:11.622 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-14 01:30:11.627 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-14 01:31:04.387 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-14 01:31:04.388 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-14 01:33:08.442 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-14 01:33:08.443 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-14 01:34:06.353 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-14 01:34:06.354 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-14 01:34:15.139 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-14 01:34:15.140 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-14 01:36:15.074 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-14 01:36:15.075 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-14 01:38:05.940 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-14 01:38:05.940 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-14 01:38:28.379 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-14 01:38:28.379 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-14 01:38:30.186 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-14 01:38:30.186 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-14 01:38:44.616 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-14 01:38:44.617 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-14 01:39:42.438 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-14 01:39:42.438 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-14 01:40:12.031 | INFO     | maas.ext.maas.scripts.optimized.MATH.train.template.operator:run_code:94 - Detected prohibited import: %s
2025-07-14 01:40:25.481 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-14 01:40:25.481 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-14 01:40:53.246 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-14 01:40:53.246 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-14 01:42:03.510 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-14 01:42:03.511 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-14 01:44:05.187 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-14 01:44:05.188 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-14 13:15:07.644 | INFO     | maas.ext.maas.scripts.optimizer:test:157 - maas/ext/maas/scripts/optimized/MATH/train/round_11/MATH_controller_sample4.pth
2025-07-14 13:15:37.465 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-14 13:15:38.059 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-14 13:15:39.799 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-14 13:15:39.800 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-14 13:15:47.416 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-14 13:15:47.416 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-14 13:16:11.711 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-14 13:16:11.711 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-14 13:16:27.248 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-14 13:16:27.248 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-14 13:16:29.344 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-14 13:16:29.344 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-14 13:16:38.786 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-14 13:16:38.786 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-14 13:16:40.182 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-14 13:16:40.183 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-14 13:27:03.356 | INFO     | maas.ext.maas.scripts.optimizer:test:157 - maas/ext/maas/scripts/optimized/MATH/train/round_11/MATH_controller_sample4.pth
2025-07-14 13:27:35.141 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-14 13:27:35.751 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-14 13:27:41.250 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-14 13:27:41.250 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-14 13:28:07.019 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-14 13:28:07.020 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-14 13:28:09.529 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-14 13:28:09.530 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-14 13:28:14.834 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-14 13:28:14.834 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-14 13:28:17.846 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-14 13:28:17.847 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-14 13:28:56.067 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-14 13:28:56.068 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-14 13:37:46.415 | INFO     | maas.ext.maas.benchmark.benchmark:save_results_to_csv:86 - Results saved to maas/ext/maas/scripts/optimized/MATH/test/round_11/0.63333_20250714_133746.csv
2025-07-14 13:37:46.415 | INFO     | maas.ext.maas.benchmark.benchmark:run_evaluation:250 - Average score on MATH dataset: 0.63333
2025-07-14 13:54:57.432 | INFO     | maas.ext.maas.scripts.optimizer:test:157 - maas/ext/maas/scripts/optimized/MATH/train/round_11/MATH_controller_sample4.pth
2025-07-14 13:55:23.392 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-14 13:55:24.002 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-14 13:55:24.209 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-14 13:55:24.210 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-14 13:55:36.219 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-14 13:55:36.220 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-14 13:55:55.425 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-14 13:55:55.425 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-14 13:56:11.279 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-14 13:56:11.279 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-14 13:56:11.898 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-14 13:56:11.898 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-14 13:56:13.206 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-14 13:56:13.207 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-14 13:56:23.139 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
